Store_ID,Product_ID,Best_Model_1,Best1_MAE_Sales,Best1_RMSE_Sales,Best1_MAPE_Sales,Best1_R2_Sales,Best1_MAE_Profit,Best1_RMSE_Profit,Best1_MAPE_Profit,Best1_R2_Profit,Best_Model_2,Best2_MAE_Sales,Best2_RMSE_Sales,Best2_MAPE_Sales,Best2_R2_Sales,Best2_MAE_Profit,Best2_RMSE_Profit,Best2_MAPE_Profit,Best2_R2_Profit
2,14,Prophet,77.766634895575,96.23098269079482,381.9818677830763,0.10183095023809197,4270.513529041572,5805.589172154536,381.9818677830763,0.28180941337339227,RF,80.1716551724138,98.04073843965632,399.1308324933224,0.06773068188521858,4509.493137931035,6182.096964453918,399.1308324933224,0.18563568761459892
2,15,RF,76.25489655172414,98.05923428003202,413.81884661785415,0.13982757569403337,4428.804426206896,6390.630077106256,413.81884661785415,0.24917100834647254,GB,81.44010912877997,104.19642217475324,411.13187450632074,0.02878778960212014,4672.369447890791,6626.920545827313,411.13187450632074,0.19262145818605425
2,16,Prophet,81.27969147660521,104.15176098053496,277.58626286570546,0.11994144854523425,4754.946986940124,6690.241449742438,277.58626286570546,0.34601888707640205,RF,83.02868965517241,107.11425204763434,265.5285714500908,0.06916468469344073,4895.5575841379305,6956.493725460851,265.52857145009085,0.29292998852939844
2,17,RF,77.89089655172414,99.76959626023869,308.0741579818462,0.10974823620781093,3978.1823427586205,5353.164375007857,308.0741579818462,0.4073539172457845,Prophet,78.47094822031566,103.22206745546785,256.920560898267,0.04706885790644855,4116.095453015327,5899.290524989142,256.920560898267,0.2802630002841404
2,18,RF,85.27551724137932,106.35441915497965,204.3753120371052,0.12858545896589746,4581.988332413794,6365.017764822888,204.3753120371052,0.29272984134940017,XGB,86.25543212890625,110.51903028296756,171.26556616158098,0.05900382995605469,4748.2163470173045,6774.083717824279,171.26556616158095,0.19889911125178117
2,19,RF,81.18937931034482,103.30565348885133,255.3037552351395,0.08820309753203448,4520.814595862069,6693.778750177743,255.3037552351395,0.3191298594216957,GB,83.0804469475607,105.93179129308056,269.0842295279711,0.04125620477191183,4627.954074354029,6851.796121179531,269.0842295279711,0.2866043689094907
2,2,Prophet,71.18567122953729,92.25508484362948,354.08041909608323,0.06179003018924012,3723.452231054196,5570.049354920276,354.08041909608323,0.2774651364349795,RF,71.72889655172415,90.19631288817016,381.0827949939536,0.10319713416479204,3755.7456896551726,5403.503791477685,381.0827949939536,0.32002704164123164
2,20,GB,85.28070011202406,111.9791238440801,253.28158690042807,-0.0006158214830784825,5340.026321959236,7904.409399434593,253.28158690042807,0.12569183795245487,Prophet,85.58526124817584,107.56716546145792,292.2027666024924,0.07667906143136782,5325.183960071515,7504.0594618224495,292.2027666024924,0.21201452112688057
2,3,Prophet,80.6591403019119,100.6365115389421,425.59638581388873,0.16357298834136325,4513.523233187095,6299.121812188659,425.59638581388873,0.4024546832530008,GB,81.73768555649836,103.24107883893755,428.5903243554797,0.11971769933835097,4677.751305942854,6747.757125180314,428.5903243554797,0.3143069962846283
2,4,Prophet,66.84068954579188,87.33972854814182,188.19431113028472,0.17322705535150085,3832.4779791416418,5582.699049089069,188.19431113028472,0.37362885214156527,RF,69.87068965517241,88.62988986364239,211.5155794254987,0.1486208701328966,3898.2838820689662,5349.34747043116,211.5155794254987,0.4248979323434584
2,5,Prophet,79.48548922882253,100.4381826999761,184.9223488645814,0.026215868942000564,4464.590656957345,6105.675286792978,184.9223488645814,0.2705464632497786,GB,83.46877392955986,105.20079689346836,178.37808425980649,-0.06832418435574916,4747.663619859167,6525.685938621369,178.37808425980649,0.16673610583891296
2,6,RF,73.37889655172414,92.55062113094725,230.18217840392566,0.09494146726941277,3947.296613103448,5454.206606597009,230.18217840392566,0.3205023087051805,GB,74.85951244852843,94.01500990241279,219.67893908573498,0.06607417673157467,3992.8169483072124,5530.7812978678585,219.67893908573498,0.30128866854254466
2,7,Prophet,88.21577371671728,107.2167505521055,515.4600506229017,0.14233564096864837,5094.033090873907,7066.496819373186,515.4600506229017,0.3975029637821377,RF,95.91324137931034,115.17271120754496,548.1741966934384,0.010328048102897003,5508.8703448275855,7645.0644813773515,548.1741966934383,0.2948055514338539
2,8,Prophet,76.85549132541777,95.60379941792498,238.35022747754556,0.20509939625718365,4232.582239465107,5956.332094933241,238.35022747754556,0.42757486915658716,RF,79.65172413793104,96.59262876138366,261.36892145923025,0.1885710584370479,4338.83230275862,5915.119521196901,261.36892145923025,0.43546882055944724
2,9,Prophet,83.11299394389549,106.69449614477699,323.31454899424534,0.16922090015248226,4402.703416115262,6108.207364639689,323.31454899424534,0.4618605611741027,GB,86.53294618161586,108.22996942261071,328.22549283984273,0.14513684312604436,4546.104656047058,6153.3509344922,328.22549283984273,0.4538767759832206
3,1,RF,72.31020689655172,89.02261302806625,316.3265223518494,0.1573076250108063,4017.752455172413,5790.712257123549,316.3265223518494,0.38589571516688914,GB,72.74646747852947,90.27863360668647,313.93728614917194,0.1333607717561074,3998.855161945536,5743.964296290896,313.93728614917194,0.39577092311526396
3,10,Prophet,87.56027726892336,114.42252589732264,221.95267253900158,0.10928456133967024,4765.884225974023,7120.849562225416,221.95267253900158,0.24111644900984475,RF,93.60606896551725,118.390357365967,276.52491279415716,0.046438777766141914,5111.27317724138,7205.710524696121,276.52491279415716,0.22292105784089034
3,11,Prophet,85.42433082244584,102.19493512738904,332.2394860599647,0.1524882120102743,4845.418792937744,6259.172409698656,332.2394860599647,0.316963309905684,GB,90.3159243318451,107.22853720385778,395.66928725993625,0.06694388005922514,5087.691842032135,6503.219320974479,395.66928725993625,0.2626613392939119
3,12,Prophet,78.11638994272292,97.76617464659513,324.3614261766515,0.12913958744344423,4402.270700027915,6218.369421794915,324.3614261766515,0.3666894826079802,GB,79.32503260775597,97.42266266184225,308.8590986531463,0.13524856000434493,4487.724227382285,6227.131268471447,308.8590986531463,0.364903522785482
3,13,Prophet,74.18438187645809,96.3706212040437,280.5235611661788,0.10323054345689664,4264.899342355386,6322.675422643904,280.5235611661788,0.3689700437727007,GB,76.36419100342037,95.73859849158868,235.56754614619044,0.11495445099163304,4415.044743537165,6156.703701906377,235.56754614619044,0.40166458717849474
3,14,GB,89.48847126574022,109.71854105371526,189.23175273688219,0.05080272180397272,5183.853439646829,7049.090128913289,189.23175273688219,0.2408172384942454,Prophet,90.20495173810029,109.35589471152649,200.00374833226732,0.05706700580932078,5106.538161449127,6836.96153620347,200.00374833226732,0.28582197246321095
3,15,Prophet,91.30856445913915,109.17097633348645,476.7485280896507,0.06467268358179412,5052.446436292779,6735.26398133604,476.7485280896507,0.26256069082993294,GB,92.1562654492933,111.52827262818313,462.59654022709447,0.023844105197434518,5104.557896713996,6949.801652112378,462.59654022709435,0.21483332278655698
